604,194791,timeout,252,100,-252.28,4,8,0.3832,0,239.182440,78,101,132,70,50,2,10,7,40,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E5
605,195053,timeout,262,100,-310.30,4,8,0.3823,0,234.221886,80,89,129,83,50,3,22,7,37,"NA:N,SA:N",0A20|1E18|2A20|3E14|4E20|5A20|6E14|7A20|8E14|9E3|10E3|11N1|12E3
606,195251,timeout,198,100,-329.01,2,10,0.3817,0,239.493453,40,95,79,72,47,0,13,4,24,"NA:N,SA:N",0E1|1E1|2E18|3E4|4E20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E3
607,195516,timeout,265,100,-374.76,4,8,0.3809,0,235.646785,79,101,140,80,45,1,18,3,30,"NA:N,SA:N",0E2|1E18|2A20|3E17|4E19|5A19|6E20|7A20|8A20|9E20|10E3|11N1|12E2
608,195782,timeout,266,100,-624.49,3,9,0.3800,0,242.833965,58,88,128,89,49,1,30,6,36,"NA:N,SA:N",0E1|1E17|2A18|3E1|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E3
609,196096,timeout,314,100,-1684.13,5,7,0.3790,0,230.998103,64,76,152,112,50,4,50,7,41,"NA:N,SA:N",0A19|1E12|2E18|3A1|4E19|5A20|6A5|7A19|8E20|9E2|10E2|11N1|12E3
610,196363,timeout,267,100,-370.14,4,8,0.3782,0,234.188082,79,91,137,80,50,2,20,6,32,"NA:N,SA:N",0A19|1E17|2A20|3E14|4E20|5A20|6E14|7A20|8E15|9E3|10E4|11N1|12E4
611,196606,timeout,243,100,-669.44,4,8,0.3774,0,231.781752,78,107,129,66,48,0,9,2,41,"NA:N,SA:N",0E5|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E7
612,196936,timeout,330,100,-633.74,6,6,0.3764,0,228.708356,107,72,179,101,50,3,39,6,40,"NA:N,SA:N",0A20|1A20|2A20|3A8|4E18|5A20|6E19|7A19|8E14|9E12|10E4|11N1|12E5
613,197252,timeout,316,100,-597.34,1,10,0.3754,0,228.870123,19,106,143,145,28,4,63,10,16,"NA:N,SA:N",0E5|1E4|2E19|3E8|4E20|5A19|6N1|7E20|8E7|9E8|10E8|11N1|12E7
614,197561,timeout,309,100,-1414.75,5,7,0.3744,0,236.043693,72,82,152,107,50,6,43,9,42,"NA:N,SA:N",0A16|1E15|2A18|3A1|4E20|5A20|6E14|7A17|8E19|9E5|10E5|11N1|12E4
615,197806,timeout,245,100,-247.82,4,8,0.3736,0,227.572220,78,86,122,73,50,1,15,5,29,"NA:N,SA:N",0A18|1E20|2A20|3E13|4E20|5A20|6E12|7A20|8E12|9E3|10E3|11N1|12E3
616,198041,timeout,235,100,-358.40,3,9,0.3729,0,227.563991,59,100,112,76,47,1,16,4,27,"NA:N,SA:N",0E3|1E19|2A19|3E2|4E19|5A20|6E20|7A20|8E20|9E6|10E5|11N1|12E6
617,198293,timeout,252,100,-848.00,3,9,0.3721,0,225.943641,59,106,125,79,48,0,20,4,32,"NA:N,SA:N",0E2|1E20|2A20|3E9|4E20|5A20|6E19|7A19|8E20|9E6|10E5|11N1|12E5
618,198558,timeout,265,100,-410.36,4,8,0.3712,0,230.987971,80,89,133,82,50,4,20,8,42,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E4
619,198815,timeout,257,100,-861.73,4,8,0.3704,0,222.020581,80,102,134,76,47,0,17,2,45,"NA:N,SA:N",0E3|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
620,199073,timeout,258,100,-1322.22,4,8,0.3696,0,224.874331,78,125,142,77,39,0,11,2,31,"NA:N,SA:N",0E9|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E12
621,199322,timeout,249,100,-342.41,4,8,0.3688,0,232.382156,80,91,125,74,50,0,16,4,45,"NA:N,SA:N",0E2|1E18|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
622,199575,timeout,253,100,-104.40,3,9,0.3680,0,227.570840,58,85,115,90,48,4,28,8,39,"NA:N,SA:N",0E2|1E18|2A18|3E1|4E20|5A20|6E18|7A20|8E17|9E3|10E2|11N1|12E4
623,199872,timeout,297,100,-1355.97,5,7,0.3671,0,229.083555,72,73,147,100,50,4,39,6,44,"NA:N,SA:N",0A11|1E19|2A20|3A1|4E20|5A20|6E13|7A20|8E12|9E3|10E3|11N1|12E3
624,200127,timeout,255,100,-616.75,4,8,0.3663,0,222.630485,80,79,125,80,50,1,21,4,45,"NA:N,SA:N",0E1|1E17|2A20|3E14|4A20|5A20|6E20|7A20|8E13|9E3|10E6|11N1|12E5
625,200409,timeout,282,100,-255.42,5,7,0.3654,0,210.018990,98,78,150,82,50,2,22,6,44,"NA:N,SA:N",0A18|1A20|2A20|3E20|4E20|5A20|6E13|7A20|8E14|9E6|10E2|11N1|12E3
626,200723,timeout,314,100,-1325.27,4,8,0.3644,0,219.161702,80,58,151,113,50,4,51,8,35,"NA:N,SA:N",0A20|1E1|2A20|3E1|4E7|5A20|6E15|7A20|8E15|9E6|10E6|11N1|12E7
627,200955,timeout,232,100,-168.31,3,9,0.3636,0,221.639540,60,97,111,71,50,0,13,4,38,"NA:N,SA:N",0E1|1E18|2A20|3E1|4E20|5A20|6E20|7A20|8E20|9E3|10E7|11N1|12E7
628,201207,timeout,252,100,-791.98,4,8,0.3628,0,229.033556,78,106,133,72,47,0,13,3,45,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E7
629,201445,timeout,238,100,-558.89,3,9,0.3621,0,224.762674,60,96,112,78,48,1,19,4,38,"NA:N,SA:N",0E2|1E18|2A20|3E2|4E20|5A20|6E20|7A20|8E20|9E4|10E5|11N1|12E5
630,201696,timeout,251,100,-706.46,4,8,0.3613,0,231.700511,79,94,128,73,50,2,14,6,39,"NA:N,SA:N",0E3|1E19|2A19|3E20|4E20|5A20|6A20|7A20|8E20|9E4|10E4|11N1|12E4
631,201931,timeout,235,100,-258.16,3,9,0.3606,0,220.402864,60,101,114,71,50,1,12,4,42,"NA:N,SA:N",0E3|1E19|2A20|3E2|4E20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E6
632,202205,timeout,274,100,-1097.44,4,8,0.3597,0,229.854615,78,89,142,84,48,1,24,5,41,"NA:N,SA:N",0E1|1E20|2A20|3E19|4A18|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E3
633,202442,timeout,237,100,-202.48,3,9,0.3589,0,210.648042,60,83,109,78,50,1,19,6,39,"NA:N,SA:N",0E1|1E16|2A20|3E1|4E20|5A20|6E19|7A20|8E18|9E2|10E3|11N1|12E3
634,202697,timeout,255,100,-1446.97,3,9,0.3581,0,219.395717,59,108,128,86,41,0,21,3,30,"NA:N,SA:N",0E1|1E18|2A19|3E16|4E19|5A20|6E18|7A20|8E20|9E5|10E6|11N1|12E5
635,202943,timeout,246,100,-620.65,3,9,0.3573,0,219.683957,58,85,114,86,46,1,26,4,38,"NA:N,SA:N",0E1|1E13|2A18|3E1|4E20|5A20|6E20|7A20|8E20|9E3|10E4|11N1|12E3
636,203227,timeout,284,100,-473.69,4,8,0.3564,0,225.980030,79,85,149,86,49,0,29,2,42,"NA:N,SA:N",0E1|1E17|2A20|3E16|4A19|5A20|6E20|7A20|8E20|9E3|10E4|11N1|12E4
637,203523,timeout,296,100,-1257.01,6,6,0.3555,0,217.701765,94,85,153,94,49,6,30,8,40,"NA:N,SA:N",0A15|1E18|2A20|3A1|4E20|5A20|6E20|7A18|8A20|9E17|10E5|11N1|12E5
638,203757,timeout,234,100,-172.05,3,9,0.3548,0,214.897635,60,91,108,76,50,0,18,5,45,"NA:N,SA:N",0E1|1E16|2A20|3E1|4E20|5A20|6E18|7A20|8E18|9E6|10E6|11N1|12E5
639,204049,timeout,292,100,-1045.64,4,8,0.3538,0,215.849741,79,100,155,88,49,1,28,5,42,"NA:N,SA:N",0E3|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
640,204276,timeout,227,100,-162.27,3,9,0.3531,0,220.340661,59,93,106,71,50,0,14,5,17,"NA:N,SA:N",0A19|1E12|2E13|3E13|4E20|5A20|6E13|7A20|8E13|9E3|10E3|11N1|12E3
641,204516,timeout,240,100,-1068.76,4,8,0.3524,0,224.630772,80,113,125,67,48,0,8,3,39,"NA:N,SA:N",0E6|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E10|10E9|11N1|12E9
642,204753,timeout,237,100,-474.10,2,10,0.3516,0,219.910909,38,109,108,86,43,2,22,6,19,"NA:N,SA:N",0E2|1E1|2E20|3E17|4E20|5A18|6E20|7A20|8E20|9E3|10E3|11N1|12E3
643,205023,timeout,270,100,-418.20,4,8,0.3508,0,221.753050,77,84,132,88,50,8,23,12,48,"NA:N,SA:N",0E1|1E17|2A19|3E20|4A18|5A20|6E20|7A20|8E20|9E2|10E2|11N1|12E2
644,205318,timeout,295,100,-1575.20,4,8,0.3498,0,218.878093,80,85,149,96,50,4,34,8,38,"NA:N,SA:N",0E1|1E18|2A20|3E17|4E20|5A20|6A20|7A20|8E20|9E3|10E3|11N1|12E3
645,205556,timeout,238,100,-473.06,3,9,0.3491,0,212.213255,59,95,112,84,42,0,21,3,37,"NA:N,SA:N",0E1|1E13|2A19|3E13|4E20|5A20|6E18|7A20|8E17|9E4|10E4|11N1|12E5
646,205798,timeout,242,100,-474.34,3,9,0.3483,0,209.691523,60,102,116,78,48,1,17,6,39,"NA:N,SA:N",0E3|1E18|2A20|3E3|4E20|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
647,206064,timeout,266,100,-507.36,4,8,0.3475,0,216.876859,78,76,131,86,49,2,28,4,38,"NA:N,SA:N",0E1|1E20|2A20|3E11|4A18|5A20|6E20|7A20|8E11|9E3|10E3|11N1|12E7
648,206319,timeout,255,100,-206.21,3,9,0.3467,0,220.345789,59,80,117,88,50,5,26,10,29,"NA:N,SA:N",0E1|1E16|2A19|3E1|4E20|5A20|6E17|7A20|8E17|9E3|10E2|11N1|12E3
649,206577,timeout,258,100,-610.37,4,8,0.3458,0,212.426010,78,106,137,76,45,0,16,2,42,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E7
650,206807,timeout,230,100,-338.06,3,9,0.3451,0,218.006052,58,109,111,80,39,0,14,2,31,"NA:N,SA:N",0E1|1E17|2A18|3E17|4E20|5A20|6E17|7A20|8E18|9E6|10E7|11N1|12E6
651,207068,timeout,261,100,-904.61,4,8,0.3443,0,219.939527,76,96,135,77,49,2,18,5,43,"NA:N,SA:N",0E13|1A16|2A20|3E15|4E20|5A20|6E20|7A20|8E20|9E2|10E3|11N1|12E3
652,207351,timeout,283,100,-1579.04,5,7,0.3434,0,213.905072,100,90,155,79,49,1,20,3,46,"NA:N,SA:N",0E6|1E17|2A20|3E20|4A20|5A20|6A20|7A20|8E20|9E9|10E9|11N1|12E9
653,207612,timeout,261,100,-291.97,3,9,0.3426,0,218.261521,60,109,131,88,42,0,24,3,34,"NA:N,SA:N",0E3|1E17|2A20|3E16|4E20|5A20|6E18|7A20|8E16|9E7|10E6|11N1|12E6
654,207823,timeout,211,100,-250.74,2,10,0.3419,0,213.476757,39,91,88,73,50,0,17,5,21,"NA:N,SA:N",0E1|1E1|2E19|3E1|4E20|5A19|6E20|7A20|8E20|9E3|10E3|11N1|12E3
655,208041,timeout,218,100,-267.34,3,9,0.3412,0,218.836924,60,103,102,66,50,0,9,4,44,"NA:N,SA:N",0E3|1E18|2A20|3E3|4E20|5A20|6E20|7A20|8E20|9E7|10E6|11N1|12E6
656,208320,timeout,279,100,-295.00,5,7,0.3403,0,216.583114,96,94,150,79,50,2,20,5,42,"NA:N,SA:N",0E2|1A17|2A20|3E20|4A20|5A20|6E20|7A19|8E19|9E11|10E11|11N1|12E11
657,208566,timeout,246,100,-433.30,4,8,0.3395,0,208.570013,80,90,124,72,50,0,14,4,41,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E3
658,208789,timeout,223,100,-591.58,3,9,0.3388,0,217.755684,60,79,93,85,45,1,23,4,35,"NA:N,SA:N",0E1|1E11|2A20|3E8|4E20|5A20|6E14|7A20|8E12|9E4|10E4|11N1|12E5
659,209050,timeout,261,100,-954.21,3,9,0.3380,0,210.765587,60,83,121,90,50,1,31,6,39,"NA:N,SA:N",0E1|1E6|2E14|3E15|4E20|5A20|6A20|7A20|8E20|9E2|10E2|11N1|12E3
660,209405,timeout,355,100,-1199.15,4,8,0.3369,0,213.597898,53,46,153,153,49,15,80,19,36,"NA:N,SA:N",0A7|1E3|2A7|3E1|4E6|5A20|6E9|7A19|8E15|9E4|10E4|11N1|12E4
661,209633,timeout,228,100,-362.68,2,9,0.3362,0,214.859921,35,103,102,80,46,0,21,4,38,"NA:N,SA:N",0E4|1N1|2E20|3E4|4E20|5A15|6E20|7A20|8E20|9E5|10E5|11N1|12E5
662,209930,timeout,297,100,-1436.38,6,6,0.3352,0,213.828777,84,80,152,95,50,3,33,6,45,"NA:N,SA:N",0A17|1A6|2A20|3A1|4E18|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E7
663,210178,timeout,248,100,-300.25,3,9,0.3344,0,218.365544,60,100,121,78,49,1,18,6,45,"NA:N,SA:N",0E2|1E20|2A20|3E2|4E20|5A20|6E20|7A20|8E20|9E6|10E5|11N1|12E5
664,210486,timeout,308,100,-242.42,5,7,0.3335,0,220.614753,98,66,161,97,50,2,37,6,50,"NA:N,SA:N",0E1|1A20|2A20|3E20|4A20|5A20|6E20|7A18|8E13|9E6|10E3|11N1|12E3
665,210754,timeout,268,100,-965.08,4,8,0.3326,0,223.323329,79,100,140,83,45,0,23,2,40,"NA:N,SA:N",0E3|1E19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
666,211014,timeout,260,100,-476.25,4,8,0.3318,0,206.149467,78,100,138,73,49,0,15,4,45,"NA:N,SA:N",0E4|1E18|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
667,211245,timeout,231,100,-164.34,3,9,0.3311,0,207.802815,58,97,109,74,48,0,16,4,44,"NA:N,SA:N",0E1|1E20|2A18|3E2|4E20|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E5
668,211475,timeout,230,100,-616.32,2,10,0.3303,0,203.484390,40,123,106,88,36,1,17,5,24,"NA:N,SA:N",0E1|1E1|2E15|3E20|4E20|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E9
669,211736,timeout,261,100,-625.17,3,9,0.3295,0,215.552953,54,87,124,87,50,1,28,6,41,"NA:N,SA:N",0E1|1E17|2A17|3E3|4E19|5A20|6E20|7A17|8E18|9E3|10E3|11N1|12E3
670,211982,timeout,246,100,-1616.51,4,8,0.3287,0,210.531321,80,110,131,69,46,0,9,2,38,"NA:N,SA:N",0E5|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E9|10E8|11N1|12E9
671,212215,timeout,233,100,-180.36,3,9,0.3280,0,204.611775,56,97,110,73,50,1,17,4,42,"NA:N,SA:N",0E1|1E20|2A18|3E2|4E20|5A20|6E20|7A18|8E20|9E5|10E4|11N1|12E5
672,212472,timeout,257,100,-174.43,3,9,0.3272,0,210.800375,59,92,124,83,50,1,25,6,47,"NA:N,SA:N",0E1|1E15|2A19|3E2|4E20|5A20|6E16|7A20|8E17|9E7|10E7|11N1|12E7
673,212718,timeout,246,100,-560.15,4,8,0.3264,0,207.402192,80,106,130,68,48,0,8,4,42,"NA:N,SA:N",0E5|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E8
674,212958,timeout,240,100,-329.08,4,8,0.3256,0,213.456193,80,99,123,67,50,1,10,3,41,"NA:N,SA:N",0A20|1E19|2A20|3E14|4E20|5A20|6E19|7A20|8E17|9E3|10E4|11N1|12E3
675,213230,timeout,272,100,-860.97,5,7,0.3248,0,214.585527,100,99,150,74,48,0,16,1,44,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
676,213450,timeout,220,100,-232.69,3,9,0.3241,0,203.196401,58,94,102,68,50,0,11,5,47,"NA:N,SA:N",0E1|1E20|2A18|3E1|4E20|5A20|6E20|7A20|8E20|9E4|10E4|11N1|12E4
677,213719,timeout,269,100,-220.54,4,8,0.3232,0,211.838694,79,91,135,87,47,3,25,5,32,"NA:N,SA:N",0E5|1E10|2A19|3E11|4E19|5A20|6E20|7A20|8A20|9E20|10E3|11N1|12E3
678,213969,timeout,250,100,-341.43,3,9,0.3224,0,211.543786,60,105,121,82,47,3,20,6,36,"NA:N,SA:N",0E4|1E19|2A20|3E3|4E20|5A20|6E20|7A20|8E20|9E6|10E7|11N1|12E6
679,214277,timeout,308,100,-1040.37,6,6,0.3215,0,200.683071,74,67,152,106,50,2,46,4,45,"NA:N,SA:N",0A9|1A16|2A10|3A2|4E17|5A19|6E20|7A18|8E19|9E4|10E4|11N1|12E3
680,214523,timeout,246,100,-1363.73,4,8,0.3207,0,203.575849,77,101,128,76,42,0,13,2,34,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A17|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
681,214792,timeout,269,100,-916.72,4,8,0.3198,0,209.113781,80,92,137,82,50,6,20,8,46,"NA:N,SA:N",0E2|1E20|2A20|3E2|4E20|5A20|6E20|7A20|8A20|9E20|10E4|11N1|12E4
682,215082,timeout,290,100,-2074.38,4,8,0.3189,0,217.468293,78,94,153,89,48,0,30,4,39,"NA:N,SA:N",0E3|1E17|2A20|3A18|4E20|5A20|6E20|7A20|8E19|9E5|10E5|11N1|12E5
683,215339,timeout,257,100,-222.50,3,9,0.3181,0,203.207396,57,96,126,81,50,1,22,6,45,"NA:N,SA:N",0E2|1E19|2A17|3E1|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E4
684,215570,timeout,231,100,-235.83,2,10,0.3174,0,206.818455,34,93,99,83,49,2,23,8,34,"NA:N,SA:N",0E1|1E1|2E20|3E1|4E20|5A14|6E20|7A20|8E20|9E3|10E3|11N1|12E4
685,215837,timeout,267,100,-9.97,7,5,0.3165,0,201.683775,115,80,153,65,49,0,7,1,47,"NA:N,SA:N",0A20|1A7|2A20|3A19|4A18|5A20|6E3|7A11|8E17|9E20|10E20|11N1|12E20
686,216113,timeout,276,100,-694.39,4,8,0.3156,0,209.314476,78,89,137,90,49,3,28,8,46,"NA:N,SA:N",0E1|1E20|2A20|3E17|4A18|5A20|6E20|7A20|8E18|9E7|10E3|11N1|12E3
687,216349,timeout,236,100,-446.47,4,8,0.3149,0,206.397357,80,105,121,65,50,0,7,4,44,"NA:N,SA:N",0A20|1E20|2A20|3E19|4E20|5A20|6E18|7A20|8E19|9E3|10E3|11N1|12E3
688,216636,timeout,287,100,-534.64,4,8,0.3140,0,205.208363,60,55,131,106,50,1,47,5,38,"NA:N,SA:N",0A19|1E11|2E4|3A1|4E8|5A20|6E18|7A20|8E5|9E3|10E3|11N1|12E3
689,216888,timeout,252,100,-999.68,5,7,0.3132,0,198.026932,100,85,134,69,49,0,12,1,43,"NA:N,SA:N",0E15|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E4
690,217192,timeout,304,100,-1785.59,5,7,0.3122,0,200.288269,76,83,153,102,49,3,41,6,43,"NA:N,SA:N",0A17|1E18|2A18|3A1|4E20|5A20|6E20|7A20|8E14|9E3|10E4|11N1|12E4
691,217441,timeout,249,100,-527.48,4,8,0.3114,0,216.360699,80,105,132,68,49,0,10,3,41,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
692,217699,timeout,258,100,-1705.60,4,8,0.3106,0,200.405128,80,97,131,80,47,3,18,5,39,"NA:N,SA:N",0E2|1E18|2A20|3E8|4E20|5A20|6E20|7A20|8A20|9E20|10E4|11N1|12E5
693,217932,timeout,233,100,-412.21,2,9,0.3099,0,215.518513,38,103,107,77,49,1,19,6,31,"NA:N,SA:N",0E5|1N1|2E19|3E5|4E20|5A18|6E20|7A20|8E20|9E5|10E4|11N1|12E5
694,218234,timeout,302,100,-1189.29,5,7,0.3089,0,208.746495,81,69,149,104,49,1,44,4,45,"NA:N,SA:N",0A20|1E13|2A20|3A1|4E18|5A20|6E13|7A20|8E12|9E5|10E5|11N1|12E3
695,218542,timeout,308,100,-2015.23,6,6,0.3080,0,204.139880,88,66,152,106,50,8,40,10,35,"NA:N,SA:N",0A7|1E19|2A20|3A1|4E20|5A20|6A20|7A20|8E20|9E3|10E2|11N1|12E2
696,218768,timeout,226,100,-394.27,3,9,0.3072,0,207.361008,56,97,106,70,50,1,13,5,40,"NA:N,SA:N",0E1|1E20|2A16|3E2|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E4
697,219056,timeout,288,100,-672.53,3,9,0.3063,0,201.949993,59,94,142,97,49,2,37,7,45,"NA:N,SA:N",0E1|1E15|2A19|3E2|4E20|5A20|6E15|7A20|8E15|9E9|10E9|11N1|12E8
698,219363,timeout,307,100,-672.89,4,8,0.3054,0,203.156131,43,81,147,110,50,2,51,6,36,"NA:N,SA:N",0A3|1E8|2E11|3A1|4E20|5A20|6E20|7A19|8E13|9E3|10E3|11N1|12E3
699,219610,timeout,247,100,-329.02,3,9,0.3046,0,205.279427,60,96,118,79,50,1,20,6,43,"NA:N,SA:N",0E2|1E18|2A20|3E2|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E4
700,219900,timeout,290,100,-502.09,3,9,0.3036,0,200.448055,60,72,136,105,49,2,45,6,40,"NA:N,SA:N",0E1|1E12|2A20|3E3|4E20|5A20|6E13|7A20|8E13|9E4|10E3|11N1|12E3
701,220115,timeout,215,100,-177.34,3,9,0.3030,0,204.155348,60,96,97,68,50,1,9,6,45,"NA:N,SA:N",0A20|1E11|2E14|3E13|4E20|5A20|6E13|7A20|8E14|9E3|10E4|11N1|12E4
702,220361,timeout,246,100,-1195.19,4,8,0.3022,0,206.382022,80,103,128,70,48,0,12,2,38,"NA:N,SA:N",0E4|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E6|10E7|11N1|12E6
703,220643,timeout,282,100,-843.01,5,7,0.3013,0,206.198065,98,86,152,80,50,0,22,3,46,"NA:N,SA:N",0E10|1A19|2A20|3E20|4A19|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E5
704,220884,timeout,241,100,-580.06,4,8,0.3005,0,197.910152,80,102,125,66,50,1,7,5,42,"NA:N,SA:N",0E3|1E19|2A20|3E20|4E20|5A20|6A20|7A20|8E20|9E6|10E7|11N1|12E7
705,221193,timeout,309,100,-809.46,4,8,0.2996,0,204.067199,60,55,145,114,50,2,56,5,41,"NA:N,SA:N",0E1|1E1|2A19|3A1|4E20|5A20|6E16|7A20|8E5|9E4|10E4|11N1|12E4
706,221423,timeout,230,100,-950.57,3,9,0.2988,0,199.584223,60,150,118,82,30,1,5,4,24,"NA:N,SA:N",0E3|1E17|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E18|10E17|11N1|12E18
707,221675,timeout,252,100,-1143.64,3,9,0.2980,0,211.971686,58,112,126,85,41,0,20,3,33,"NA:N,SA:N",0E3|1E16|2A20|3E17|4E20|5A20|6E20|7A18|8E18|9E6|10E6|11N1|12E6
708,221915,timeout,240,100,-960.54,4,8,0.2973,0,203.388690,78,95,121,71,48,0,12,4,44,"NA:N,SA:N",0E2|1E19|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E5
709,222151,timeout,236,100,-1417.90,3,9,0.2965,0,201.328010,60,119,120,71,45,2,7,6,24,"NA:N,SA:N",0E4|1E19|2A20|3E15|4E20|5A20|6E20|7A20|8E20|9E7|10E7|11N1|12E7
710,222425,timeout,274,100,-424.96,5,7,0.2957,0,197.135959,93,88,145,79,50,1,20,4,36,"NA:N,SA:N",0A20|1E20|2A20|3A13|4E20|5A20|6E13|7A20|8E15|9E6|10E7|11N1|12E7
711,222695,timeout,270,100,-1626.48,6,6,0.2948,0,210.031162,101,93,150,70,50,2,13,2,43,"NA:N,SA:N",0A19|1A2|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E11|10E12|11N1|12E12
712,222928,timeout,233,100,-547.36,3,9,0.2941,0,217.540191,58,102,111,75,47,0,17,3,34,"NA:N,SA:N",0E1|1E20|2A18|3E11|4E20|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E3
713,223184,timeout,256,100,-672.92,4,8,0.2933,0,202.926684,80,111,137,72,47,0,13,2,42,"NA:N,SA:N",0E6|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E8
714,223521,timeout,337,100,-1142.72,2,10,0.2922,0,206.538240,31,57,153,135,49,1,77,6,39,"NA:N,SA:N",0E1|1E1|2A11|3E2|4E18|5A20|6E10|7E11|8E3|9E3|10E4|11N1|12E4
715,223753,timeout,232,100,-412.14,3,9,0.2914,0,208.476633,60,91,108,77,47,0,17,4,16,"NA:N,SA:N",0A20|1E10|2E11|3E12|4E20|5A20|6E15|7A20|8E12|9E4|10E3|11N1|12E4
716,223998,timeout,245,100,-251.74,3,8,0.2907,0,201.937114,59,87,118,78,49,0,22,3,43,"NA:N,SA:N",0E2|1E18|2A19|3N1|4E20|5A20|6E20|7A20|8E18|9E4|10E3|11N1|12E2
717,224228,timeout,230,100,-249.11,3,9,0.2899,0,203.729877,59,123,112,81,37,1,11,4,35,"NA:N,SA:N",0E5|1E18|2A20|3E17|4E19|5A20|6E20|7A19|8E20|9E8|10E8|11N1|12E8
718,224446,timeout,218,100,-438.48,3,9,0.2893,0,211.388131,58,101,102,66,50,0,9,5,41,"NA:N,SA:N",0E2|1E20|2A18|3E4|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
719,224693,timeout,247,100,-1300.86,4,8,0.2885,0,214.056044,78,109,129,77,41,0,13,2,38,"NA:N,SA:N",0E5|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
720,224921,timeout,228,100,-183.41,3,9,0.2878,0,200.322134,58,104,111,69,48,1,11,4,36,"NA:N,SA:N",0E2|1E20|2A18|3E7|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
721,225162,timeout,241,100,-490.22,3,9,0.2870,0,202.606489,60,100,116,75,50,0,18,4,41,"NA:N,SA:N",0E2|1E18|2A20|3E5|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
722,225454,timeout,292,100,-727.10,5,7,0.2861,0,203.244297,93,81,152,90,50,3,29,6,41,"NA:N,SA:N",0A18|1E18|2A20|3A16|4E20|5A20|6E18|7A19|8E14|9E3|10E4|11N1|12E4
723,225691,timeout,237,100,-1049.10,4,8,0.2853,0,203.188325,78,123,125,72,40,0,7,2,29,"NA:N,SA:N",0E9|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8E20|9E11|10E11|11N1|12E12
724,225909,timeout,218,100,-443.21,3,9,0.2846,0,206.059888,60,112,103,72,43,0,9,3,32,"NA:N,SA:N",0E2|1E18|2A20|3E17|4E20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E5
