1470,424564,timeout,258,100,6.71,6,6,0.0500,0,0.807231,107,108,150,58,50,0,1,2,28,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A7|6E20|7A20|8E20|9E16|10E17|11N1|12E17
1471,424822,timeout,258,100,22.99,6,6,0.0500,0,0.882880,106,111,150,58,50,0,1,2,41,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A8|6E20|7A20|8E20|9E17|10E17|11N1|12E17
1472,425163,timeout,341,100,9.47,4,9,0.0500,0,0.912840,22,56,147,144,50,6,79,12,27,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E10|5E10|6E12|7A1|8A1|9A17|10E17|11A3|12E3
1473,425497,timeout,334,100,101.32,3,9,0.0500,0,0.965360,42,66,150,134,50,8,69,13,23,"NA:N,SA:N",0E1|1E12|2A18|3E1|4E20|5A4|6E12|7A20|8E13|9E2|10E2|11N1|12E3
1474,425829,timeout,332,100,274.71,5,6,0.0500,0,1.003155,60,61,150,132,50,16,59,19,41,"NA:N,SA:N",0A18|1A1|2A20|3E20|4A1|5N1|6E19|7A20|8E9|9E5|10E4|11N1|12E4
1475,426187,timeout,358,100,323.01,6,6,0.0500,0,1.034313,80,54,170,138,50,17,63,20,49,"NA:N,SA:N",0A19|1A1|2A20|3E19|4A17|5A3|6E9|7A20|8E9|9E3|10E7|11N1|12E7
1476,426466,timeout,279,100,90.06,6,6,0.0500,0,1.008588,96,94,150,79,50,3,19,5,48,"NA:N,SA:N",0A18|1A17|2A20|3E20|4A20|5A1|6E20|7A20|8E20|9E11|10E11|11N1|12E12
1477,426824,timeout,358,100,78.31,5,7,0.0500,0,1.106546,24,48,150,158,50,8,93,11,49,"NA:N,SA:N",0A1|1E3|2A1|3A1|4E16|5A1|6E16|7A20|8E6|9E3|10E2|11N1|12E2
1478,427170,timeout,346,100,349.24,5,7,0.0500,0,1.209370,60,44,150,146,50,20,69,23,50,"NA:N,SA:N",0A17|1A1|2A20|3E1|4E3|5A2|6E10|7A20|8E15|9E5|10E5|11N1|12E5
1479,427524,timeout,354,100,302.45,5,7,0.0500,0,1.157843,46,51,150,154,50,18,79,21,49,"NA:N,SA:N",0E2|1A4|2A20|3E1|4A1|5A1|6E7|7A20|8E20|9E7|10E7|11N1|12E7
1480,427889,timeout,365,100,413.99,4,8,0.0500,0,1.195436,41,39,150,165,50,24,84,28,43,"NA:N,SA:N",0E1|1E1|2A19|3A1|4E5|5A1|6E15|7A20|8E9|9E2|10E3|11N1|12E3
1481,428199,timeout,310,100,147.25,6,6,0.0500,0,1.168166,65,82,150,110,50,7,46,9,45,"NA:N,SA:N",0A19|1A1|2A20|3E9|4A1|5A4|6E6|7A20|8E17|9E17|10E16|11N1|12E17
1482,428460,timeout,261,100,86.55,3,8,0.0500,0,1.273398,58,153,137,103,21,4,14,7,19,"NA:N,SA:N",0A18|1E20|2A20|3E20|4E20|5N1|6E20|7A20|8E20|9E18|10E17|11N1|12E18
1483,428838,timeout,378,100,288.67,6,6,0.0500,0,1.258751,28,19,150,178,50,17,104,19,48,"NA:N,SA:N",0A7|1A1|2A1|3E1|4A2|5A1|6E9|7A16|8E3|9E2|10E3|11N1|12E1
1484,429200,timeout,362,100,359.11,6,7,0.0500,0,1.271718,61,32,150,162,50,22,82,23,48,"NA:N,SA:N",0A1|1E3|2A18|3A1|4E3|5A1|6E4|7A20|8E3|9E11|10E5|11A20|12E3
1485,429577,timeout,377,100,333.21,7,5,0.0500,0,1.237855,29,37,150,177,50,22,97,24,50,"NA:N,SA:N",0A1|1A4|2A1|3E3|4A1|5A1|6E14|7A20|8A1|9E9|10E4|11N1|12E7
1486,429892,timeout,315,100,65.08,6,6,0.0500,0,1.257533,82,87,165,100,50,4,38,7,49,"NA:N,SA:N",0A18|1A9|2A20|3E20|4A10|5A5|6E20|7A20|8E20|9E9|10E9|11N1|12E9
1487,430277,timeout,385,100,470.06,6,6,0.0500,0,1.201135,33,23,150,185,50,27,101,29,50,"NA:N,SA:N",0A7|1A1|2A3|3E1|4A1|5A1|6E11|7A20|8E2|9E3|10E3|11N1|12E3
1488,430629,timeout,352,100,293.36,6,6,0.0500,0,1.118996,51,52,150,152,50,17,78,18,49,"NA:N,SA:N",0A20|1A1|2A1|3E16|4A8|5A1|6E17|7A20|8E8|9E3|10E4|11N1|12E4
1489,431001,timeout,372,100,397.90,7,5,0.0500,0,1.047144,35,47,150,172,50,23,92,24,43,"NA:N,SA:N",0A6|1A3|2A3|3A1|4A1|5A1|6E15|7A20|8E19|9E4|10E5|11N1|12E4
1490,431354,timeout,353,100,280.72,6,6,0.0500,0,1.021437,51,36,150,153,50,16,80,18,39,"NA:N,SA:N",0A18|1A1|2A9|3E6|4A1|5A2|6E3|7A20|8E12|9E4|10E4|11N1|12E7
1491,431705,timeout,351,100,414.13,6,6,0.0500,0,0.920616,46,61,150,151,50,23,71,25,47,"NA:N,SA:N",0A19|1A1|2A1|3E8|4A4|5A1|6E7|7A20|8E20|9E8|10E9|11N1|12E9
1492,432053,timeout,348,100,231.33,6,6,0.0500,0,0.893837,43,51,150,148,50,14,77,16,46,"NA:N,SA:N",0A17|1A1|2A1|3E6|4A3|5A1|6E17|7A20|8E17|9E6|10E2|11N1|12E3
1493,432363,timeout,310,100,70.89,6,6,0.0500,0,0.834685,70,77,150,110,50,5,48,7,50,"NA:N,SA:N",0A18|1A6|2A20|3E20|4A5|5A1|6E20|7A20|8E20|9E6|10E5|11N1|12E6
1494,432639,timeout,276,100,125.08,6,6,0.0500,0,0.814788,102,93,150,76,50,5,14,7,42,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A3|6E20|7A20|8E20|9E12|10E11|11N1|12E11
1495,432904,timeout,265,100,48.14,6,6,0.0500,0,0.782292,105,102,150,65,50,1,7,3,49,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A7|6E20|7A20|8E20|9E14|10E14|11N1|12E14
1496,433185,timeout,281,100,118.83,6,6,0.0500,0,0.799188,104,85,150,81,50,5,19,7,46,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A6|5A20|6E20|7A20|8E20|9E8|10E9|11N1|12E8
1497,433458,timeout,273,100,129.97,6,6,0.0500,0,0.745578,93,107,150,73,50,6,10,8,47,"NA:N,SA:N",0A18|1A18|2A20|3E20|4A16|5A1|6E20|7A20|8E20|9E16|10E15|11N1|12E16
1498,433735,timeout,277,100,32.31,6,6,0.0500,0,0.692769,104,108,160,67,50,0,9,3,49,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A6|6E20|7A20|8E20|9E16|10E16|11N1|12E16
1499,433996,timeout,261,100,72.82,6,6,0.0500,0,0.715015,119,95,149,62,50,2,3,4,48,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E12|10E12|11N1|12E12
1500,434252,timeout,256,100,18.94,3,8,0.0500,0,0.679889,58,160,145,99,12,0,4,5,9,"NA:N,SA:N",0A18|1E20|2A20|3E20|4E20|5N1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
1501,434513,timeout,261,100,33.52,6,6,0.0500,0,0.595463,104,108,150,61,50,0,3,3,42,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A4|6E20|7A20|8E20|9E17|10E17|11N1|12E16
1502,434750,timeout,237,100,20.97,4,8,0.0500,0,0.629250,80,108,122,65,50,0,7,4,31,"NA:N,SA:N",0A20|1E18|2A20|3E19|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E5
1503,435029,timeout,279,100,53.31,5,7,0.0500,0,0.587809,90,99,150,79,50,2,20,5,32,"NA:N,SA:N",0A18|1E20|2A20|3E20|4E20|5A20|6E20|7A20|8A12|9E15|10E2|11N1|12E2
1504,435263,timeout,234,100,12.43,4,8,0.0500,0,0.559408,79,108,124,60,50,0,3,4,24,"NA:N,SA:N",0A19|1E19|2A20|3E20|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E3
1505,435515,timeout,252,100,60.71,6,6,0.0500,0,0.578568,119,103,145,57,50,0,0,2,48,"NA:N,SA:N",0A19|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E15|10E15|11N1|12E14
1506,435839,timeout,324,100,-17.47,1,10,0.0500,0,0.614691,19,144,160,150,14,1,56,8,8,"NA:N,SA:N",0E5|1E5|2E8|3E13|4E19|5N1|6E20|7A19|8E20|9E18|10E18|11N1|12E18
1507,436102,timeout,263,100,45.01,6,6,0.0500,0,0.582050,113,101,150,63,50,0,6,2,45,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A15|6E20|7A20|8E20|9E14|10E14|11N1|12E13
1508,436353,timeout,251,100,46.26,5,6,0.0500,0,0.668878,98,112,143,58,50,0,2,2,39,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5N1|6E20|7A20|8E20|9E17|10E18|11N1|12E17
1509,436663,timeout,310,100,22.71,5,6,0.0500,0,0.549454,26,113,154,141,15,1,50,2,8,"NA:N,SA:N",0A1|1A3|2A1|3N1|4E13|5A1|6E20|7A20|8E20|9E20|10E20|11N1|12E20
1510,436912,timeout,249,100,52.87,6,5,0.0500,0,0.577136,75,88,126,73,50,1,17,1,33,"NA:N,SA:N",0A20|1A19|2A9|3N1|4A6|5A1|6E20|7A20|8E20|9E16|10E16|11N1|12E16
1511,437161,timeout,249,100,36.99,6,6,0.0500,0,0.593372,99,108,141,58,50,0,2,1,39,"NA:N,SA:N",0A19|1A20|2A19|3E19|4A20|5A1|6E20|7A20|8E20|9E16|10E17|11N1|12E16
1512,437419,timeout,258,100,73.62,6,6,0.0500,0,0.581509,110,104,150,58,50,0,1,2,42,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A12|6E16|7A20|8E17|9E17|10E17|11N1|12E17
1513,437675,timeout,256,100,76.68,6,5,0.0500,0,0.556476,108,98,150,56,50,0,0,1,46,"NA:N,SA:N",0A20|1A20|2A16|3N1|4A18|5A14|6E18|7A20|8E20|9E20|10E20|11N1|12E20
1514,437893,timeout,218,100,53.10,4,6,0.0500,0,0.511710,78,97,113,55,50,0,2,0,11,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5N1|6E19|7N1|8E14|9E15|10E14|11N1|12E15
1515,438150,timeout,257,100,86.72,8,4,0.0500,0,0.512760,115,80,150,57,50,0,0,0,47,"NA:N,SA:N",0A20|1A17|2A7|3A3|4A20|5A16|6A12|7A20|8E20|9E20|10E20|11N1|12E20
1516,438370,timeout,220,100,57.56,5,6,0.0500,0,0.555049,80,101,115,55,50,0,1,0,22,"NA:N,SA:N",0A17|1A20|2A20|3E20|4A20|5A3|6E20|7N1|8E15|9E15|10E16|11N1|12E15
1517,438625,timeout,255,100,86.00,6,4,0.0500,0,0.518345,109,78,150,55,50,0,0,0,42,"NA:N,SA:N",0A20|1A20|2A9|3N1|4A20|5A20|6N1|7A20|8E18|9E20|10E20|11N1|12E20
1518,438801,timeout,176,100,40.26,2,6,0.0500,0,0.502522,38,106,74,52,50,0,1,0,50,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E17|9E16|10E16|11N1|12E17
1519,438997,timeout,196,100,48.24,4,6,0.0500,0,0.531422,60,99,92,54,50,0,1,0,45,"NA:N,SA:N",0A20|1A20|2A1|3E18|4A19|5N1|6E20|7N1|8E15|9E15|10E15|11N1|12E16
1520,439196,timeout,199,100,50.89,3,6,0.0500,0,0.488978,60,110,96,54,49,0,0,0,37,"NA:N,SA:N",0A20|1A20|2A20|3E20|4N1|5N1|6E20|7N1|8E18|9E18|10E17|11N1|12E17
1521,439374,timeout,178,100,42.48,2,6,0.0500,0,0.504257,40,110,76,52,50,0,0,0,49,"NA:N,SA:N",0A20|1A20|2N1|3E18|4N1|5N1|6E20|7N1|8E18|9E18|10E18|11N1|12E18
1522,439557,timeout,183,100,42.13,2,6,0.0500,0,0.533918,38,111,82,51,50,0,0,0,38,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E18|9E18|10E17|11N1|12E18
1523,439787,timeout,230,100,65.45,5,6,0.0500,0,0.556180,86,111,126,55,49,0,0,0,47,"NA:N,SA:N",0A11|1A20|2A17|3E20|4A20|5A18|6E20|7N1|8E18|9E18|10E17|11N1|12E18
1524,439990,timeout,203,100,48.43,3,6,0.0500,0,0.523860,49,112,98,55,50,0,2,0,30,"NA:N,SA:N",0A20|1A20|2A9|3E20|4N1|5N1|6E20|7N1|8E18|9E18|10E18|11N1|12E18
1525,440206,timeout,216,100,56.38,4,6,0.0500,0,0.567764,61,113,110,57,49,0,1,1,46,"NA:N,SA:N",0A20|1A20|2A1|3E19|4A20|5N1|6E20|7N1|8E19|9E18|10E18|11N1|12E19
1526,440465,timeout,259,100,82.86,6,4,0.0500,0,0.563981,117,79,152,57,50,0,1,0,43,"NA:N,SA:N",0A20|1A20|2A17|3N1|4A20|5A20|6N1|7A20|8E19|9E20|10E20|11N1|12E20
1527,440648,timeout,183,100,40.70,3,6,0.0500,0,0.561198,43,103,79,54,50,0,1,0,33,"NA:N,SA:N",0A20|1A20|2N1|3E18|4A3|5N1|6E20|7N1|8E16|9E17|10E16|11N1|12E16
1528,440917,timeout,269,100,20.61,6,6,0.0500,0,0.532151,99,108,152,67,50,0,9,2,39,"NA:N,SA:N",0A20|1A18|2A20|3A1|4E19|5A20|6A20|7E20|8E20|9E17|10E16|11N1|12E16
1529,441148,timeout,231,100,60.30,5,5,0.0500,0,0.535998,91,100,125,56,50,0,1,0,34,"NA:N,SA:N",0A18|1A20|2A13|3A20|4A20|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1530,441342,timeout,194,100,46.54,2,6,0.0500,0,0.541948,38,120,93,51,50,0,0,0,39,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1531,441528,timeout,186,100,42.36,2,6,0.0500,0,0.523494,39,113,84,52,50,0,1,0,38,"NA:N,SA:N",0A19|1A20|2N1|3E19|4N1|5N1|6E20|7N1|8E18|9E18|10E19|11N1|12E19
1532,441760,timeout,232,100,62.69,5,6,0.0500,0,0.494595,98,101,126,56,50,0,1,0,47,"NA:N,SA:N",0A18|1A20|2A20|3E18|4A20|5N1|6E20|7A20|8E20|9E14|10E14|11N1|12E15
1533,441945,timeout,185,100,46.05,2,6,0.0500,0,0.516237,40,115,83,52,50,0,0,0,48,"NA:N,SA:N",0A20|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E19|9E19|10E19|11N1|12E18
1534,442188,timeout,243,100,48.65,6,6,0.0500,0,0.569317,104,95,133,60,50,0,3,1,39,"NA:N,SA:N",0A20|1A20|2A20|3A20|4E18|5A4|6E20|7A20|8E20|9E12|10E13|11N1|12E12
1535,442441,timeout,253,100,72.92,5,6,0.0500,0,0.511518,98,113,147,57,49,0,2,0,49,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7N1|8E18|9E18|10E19|11N1|12E18
1536,442646,timeout,205,100,56.24,4,6,0.0500,0,0.541066,65,107,100,55,50,0,1,0,46,"NA:N,SA:N",0A12|1A20|2A13|3E18|4A20|5N1|6E20|7N1|8E17|9E17|10E17|11N1|12E18
1537,442904,timeout,258,100,76.31,7,5,0.0500,0,0.505493,120,95,149,59,50,0,2,0,41,"NA:N,SA:N",0A20|1A20|2A8|3A20|4A20|5A12|6E19|7A20|8E20|9E19|10E19|11N1|12E18
1538,443086,timeout,182,100,38.42,2,6,0.0500,0,0.584545,40,99,76,56,50,0,4,0,49,"NA:N,SA:N",0A20|1A20|2N1|3E18|4N1|5N1|6E19|7N1|8E16|9E16|10E15|11N1|12E15
1539,443267,timeout,181,100,42.71,2,6,0.0500,0,0.560501,38,114,80,51,50,0,0,0,49,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E18|9E18|10E19|11N1|12E19
1540,443483,timeout,216,100,48.25,4,7,0.0500,0,0.503284,78,111,112,54,50,0,0,1,49,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7N1|8E13|9E13|10E13|11N1|12E12
1541,443680,timeout,197,100,43.45,3,6,0.0500,0,0.548358,58,105,94,53,50,0,0,1,42,"NA:N,SA:N",0A20|1A18|2A20|3N1|4E20|5N1|6E20|7N1|8E16|9E17|10E16|11N1|12E16
1542,443862,timeout,182,100,41.02,2,6,0.0500,0,0.545908,38,105,79,53,50,0,2,0,49,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E17|9E16|10E16|11N1|12E16
1543,444065,timeout,203,100,52.61,4,6,0.0500,0,0.541785,69,101,100,53,50,0,0,0,50,"NA:N,SA:N",0A20|1A9|2A20|3E18|4A20|5N1|6E20|7N1|8E16|9E16|10E16|11N1|12E15
1544,444238,timeout,173,100,40.73,2,6,0.0500,0,0.549637,40,105,71,52,50,0,0,0,48,"NA:N,SA:N",0A20|1A20|2N1|3E18|4N1|5N1|6E20|7N1|8E17|9E17|10E17|11N1|12E16
1545,444414,timeout,176,100,41.06,2,6,0.0500,0,0.582237,38,105,75,51,50,0,0,0,49,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E19|7N1|8E17|9E17|10E16|11N1|12E16
1546,444591,timeout,177,100,38.37,3,6,0.0500,0,0.551270,40,102,74,53,50,0,1,0,48,"NA:N,SA:N",0A20|1A19|2N1|3E18|4A1|5N1|6E20|7N1|8E16|9E16|10E16|11N1|12E16
1547,444851,timeout,260,100,92.64,5,7,0.0500,0,0.545426,96,108,146,64,50,2,7,3,49,"NA:N,SA:N",0E3|1A16|2A20|3E17|4A20|5A20|6E20|7A20|8E20|9E16|10E16|11N1|12E16
1548,445069,timeout,218,100,57.62,6,5,0.0500,0,0.520121,75,99,112,56,50,0,1,0,49,"NA:N,SA:N",0A17|1A20|2A1|3A15|4A20|5A2|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1549,445260,timeout,191,100,43.41,3,5,0.0500,0,0.548667,59,94,89,52,50,0,0,0,50,"NA:N,SA:N",0A20|1A20|2N1|3A19|4N1|5N1|6E19|7N1|8E18|9E19|10E19|11N1|12E19
1550,445518,timeout,258,100,34.19,7,5,0.0500,0,0.585198,111,99,150,58,50,0,2,0,49,"NA:N,SA:N",0A4|1A20|2A8|3A19|4A20|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
1551,445763,timeout,245,100,72.61,7,5,0.0500,0,0.494641,96,99,137,58,50,0,2,0,45,"NA:N,SA:N",0A17|1A20|2A8|3A19|4A20|5A5|6E19|7A7|8E20|9E20|10E20|11N1|12E20
1552,446018,timeout,255,100,79.84,6,5,0.0500,0,0.512075,110,100,150,55,50,0,0,0,45,"NA:N,SA:N",0A12|1A20|2A20|3A18|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1553,446223,timeout,205,100,49.07,3,5,0.0500,0,0.492327,59,99,102,53,50,0,1,0,48,"NA:N,SA:N",0A20|1A20|2N1|3A19|4N1|5N1|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1554,446433,timeout,210,100,53.47,5,5,0.0500,0,0.508910,64,98,106,54,50,0,0,0,47,"NA:N,SA:N",0A17|1A20|2A1|3A18|4N1|5A8|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1555,446636,timeout,203,100,49.08,3,5,0.0500,0,0.566094,60,98,99,54,50,0,0,1,41,"NA:N,SA:N",0A20|1A20|2N1|3A20|4N1|5N1|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1556,446855,timeout,219,100,48.68,4,7,0.0500,0,0.498674,79,106,113,56,50,0,1,2,48,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7N1|8E12|9E12|10E12|11N1|12E11
1557,447067,timeout,212,100,54.67,4,5,0.0500,0,0.568034,73,100,109,53,50,0,0,0,49,"NA:N,SA:N",0A20|1A20|2N1|3A15|4A18|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1558,447308,timeout,241,100,68.38,7,5,0.0500,0,0.492131,92,98,134,57,50,0,1,0,45,"NA:N,SA:N",0A20|1A20|2A3|3A20|4A20|5A8|6E18|7A1|8E20|9E20|10E20|11N1|12E20
1559,447501,timeout,193,100,44.33,2,6,0.0500,0,0.541838,38,120,91,52,50,0,0,1,49,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1560,447752,timeout,251,100,67.11,7,5,0.0500,0,0.561557,107,100,144,57,50,0,1,0,46,"NA:N,SA:N",0A20|1A20|2A20|3A5|4A20|5A11|6E20|7A11|8E20|9E20|10E20|11N1|12E20
1561,447997,timeout,245,100,68.02,5,5,0.0500,0,0.536632,99,98,141,54,50,0,0,0,48,"NA:N,SA:N",0A20|1A20|2N1|3A19|4A20|5A20|6E19|7N1|8E20|9E20|10E19|11N1|12E20
1562,448236,timeout,239,100,70.69,6,5,0.0500,0,0.535320,107,98,133,56,50,0,0,0,46,"NA:N,SA:N",0A20|1A20|2A8|3A19|4A20|5A20|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1563,448470,timeout,234,100,66.45,5,5,0.0500,0,0.560815,100,98,129,55,50,0,0,0,47,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5N1|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1564,448695,timeout,225,100,57.87,5,6,0.0500,0,0.553861,78,108,119,56,50,0,1,1,48,"NA:N,SA:N",0A8|1A20|2A10|3E20|4A20|5A20|6E20|7N1|8E17|9E17|10E17|11N1|12E17
1565,448952,timeout,257,100,40.28,7,5,0.0500,0,0.514633,96,99,150,57,50,0,1,0,49,"NA:N,SA:N",0A20|1A20|2A2|3A13|4A20|5A20|6E19|7A1|8E20|9E20|10E20|11N1|12E20
1566,449135,timeout,183,100,38.03,2,6,0.0500,0,0.545229,39,108,80,53,50,0,1,1,46,"NA:N,SA:N",0A19|1A20|2N1|3E19|4N1|5N1|6E20|7N1|8E17|9E18|10E17|11N1|12E17
1567,449337,timeout,202,100,48.44,3,5,0.0500,0,0.466921,58,100,99,53,50,0,1,0,48,"NA:N,SA:N",0A20|1A20|2N1|3A18|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1568,449524,timeout,187,100,39.77,2,6,0.0500,0,0.538872,38,109,84,53,50,0,1,0,48,"NA:N,SA:N",0A18|1A20|2N1|3E20|4N1|5N1|6E20|7N1|8E18|9E17|10E17|11N1|12E17
1569,449772,timeout,248,100,75.50,6,5,0.0500,0,0.511103,107,99,143,55,50,0,0,0,47,"NA:N,SA:N",0A19|1A20|2A12|3A16|4A20|5A20|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1570,450022,timeout,250,100,72.71,6,5,0.0500,0,0.552766,110,100,145,55,50,0,0,0,47,"NA:N,SA:N",0A20|1A20|2A12|3A18|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1571,450238,timeout,216,100,54.89,6,5,0.0500,0,0.514799,70,100,111,55,50,0,0,0,46,"NA:N,SA:N",0A20|1A20|2A1|3A9|4A19|5A1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1572,450443,timeout,205,100,48.51,5,6,0.0500,0,0.485263,67,101,100,55,50,0,0,1,50,"NA:N,SA:N",0A19|1A20|2A20|3E4|4A7|5A1|6E17|7N1|8E20|9E20|10E20|11N1|12E20
1573,450699,timeout,256,100,72.47,6,5,0.0500,0,0.501046,99,100,150,56,50,0,1,0,46,"NA:N,SA:N",0A11|1A20|2A20|3A8|4A20|5A20|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1574,450928,timeout,229,100,47.28,4,7,0.0500,0,0.552270,78,110,122,57,50,0,2,2,50,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7N1|8E13|9E13|10E12|11N1|12E12
1575,451147,timeout,219,100,56.56,6,5,0.0500,0,0.532826,71,100,113,56,50,0,1,0,48,"NA:N,SA:N",0A20|1A20|2A1|3A12|4A17|5A1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1576,451353,timeout,206,100,49.58,3,5,0.0500,0,0.543905,59,99,104,52,50,0,0,0,47,"NA:N,SA:N",0A20|1A20|2N1|3A19|4N1|5N1|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1577,451546,timeout,193,100,44.97,3,5,0.0500,0,0.526132,60,98,90,53,50,0,0,0,49,"NA:N,SA:N",0A20|1A20|2N1|3A20|4N1|5N1|6E18|7N1|8E20|9E20|10E20|11N1|12E20
1578,451773,timeout,227,100,58.34,4,5,0.0500,0,0.528163,78,100,123,54,50,0,1,0,49,"NA:N,SA:N",0A20|1A20|2A20|3A18|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1579,452013,timeout,240,100,50.89,5,7,0.0500,0,0.503932,92,112,133,57,50,0,1,2,50,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7A13|8E16|9E12|10E12|11N1|12E13
1580,452243,timeout,230,100,53.91,4,7,0.0500,0,0.533732,78,118,125,55,50,0,0,2,50,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7N1|8E14|9E15|10E15|11N1|12E14
1581,452488,timeout,245,100,61.90,5,5,0.0500,0,0.550256,99,99,140,55,50,0,1,0,50,"NA:N,SA:N",0A20|1A20|2A20|3A19|4A20|5N1|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1582,452725,timeout,237,100,67.89,5,5,0.0500,0,0.533819,85,100,133,54,50,0,0,0,50,"NA:N,SA:N",0A20|1A20|2A20|3A15|4N1|5A10|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1583,452921,timeout,196,100,35.24,3,7,0.0500,0,0.552799,58,105,91,55,50,0,1,2,48,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5N1|6E20|7N1|8E11|9E11|10E12|11N1|12E11
1584,453148,timeout,227,100,52.98,4,7,0.0500,0,0.547141,78,111,122,55,50,0,0,2,50,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7N1|8E13|9E13|10E13|11N1|12E12
1585,453352,timeout,204,100,33.24,3,7,0.0500,0,0.564398,58,106,96,58,50,0,4,2,49,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5N1|6E20|7N1|8E12|9E11|10E12|11N1|12E11
1586,453575,timeout,223,100,59.38,5,5,0.0500,0,0.570810,79,99,118,55,50,0,1,0,48,"NA:N,SA:N",0A20|1A20|2A17|3A19|4N1|5A3|6E19|7N1|8E20|9E20|10E20|11N1|12E20
1587,453783,timeout,208,100,43.76,3,6,0.0500,0,0.499984,60,110,100,58,50,0,3,2,49,"NA:N,SA:N",0A20|1A20|2A20|3E18|4N1|5N1|6E20|7N1|8E18|9E18|10E18|11N1|12E18
1588,454000,timeout,217,100,41.51,4,7,0.0500,0,0.493223,79,104,112,55,50,0,0,2,50,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7N1|8E12|9E11|10E11|11N1|12E11
1589,454223,timeout,223,100,54.32,4,5,0.0500,0,0.545894,78,100,118,55,50,0,2,0,50,"NA:N,SA:N",0A20|1A20|2A20|3A18|4N1|5N1|6E20|7N1|8E20|9E20|10E20|11N1|12E20
1590,454459,timeout,236,100,61.20,5,5,0.0500,0,0.532990,98,99,132,54,50,0,0,0,50,"NA:N,SA:N",0A20|1A20|2A20|3A19|4N1|5A19|6E19|7N1|8E20|9E20|10E20|11N1|12E20
